side,cone_id,x,y
M,19,-52.506085,28.789927
M,20,-56.154720,27.200130
M,21,-59.159918,24.577271
M,22,-61.520431,21.355384
M,23,-63.299713,17.777509
M,24,-64.506220,13.967962
M,25,-65.119070,10.019001
M,26,-65.152513,6.022421
M,27,-64.652835,2.056454
M,28,-63.780751,-1.846907
M,29,-62.945518,-5.757931
M,30,-62.623669,-9.738587
M,31,-63.289583,-13.669194
M,32,-64.973877,-17.285280
M,33,-67.536551,-20.340076
M,34,-70.812774,-22.621227
M,35,-74.355764,-24.477235
M,36,-77.798722,-26.506958
M,37,-80.688914,-29.249211
M,38,-82.565770,-32.763529
M,39,-83.211026,-36.688100
M,40,-82.010070,-40.447567
M,41,-79.293290,-43.365432
M,42,-76.165857,-45.858795
M,43,-73.222273,-48.558521
M,44,-71.245598,-52.008460
M,45,-70.412007,-55.911741
M,46,-70.165081,-59.903037
M,47,-70.035609,-63.900905
M,48,-69.727988,-67.888241
M,49,-69.032192,-71.824258
M,50,-67.509750,-75.501901
M,51,-64.182762,-77.417731
M,52,-60.313585,-76.537521
M,53,-56.811779,-74.614589
M,54,-53.589517,-72.247407
M,55,-50.585003,-69.608233
M,56,-47.746056,-66.790794
M,57,-44.962426,-63.918279
M,58,-42.057192,-61.170764
M,59,-38.729641,-58.975891
M,60,-34.822055,-58.484767
M,61,-31.128659,-59.962908
M,62,-27.899839,-62.316489
M,63,-24.967493,-65.035386
M,64,-22.206609,-67.929325
M,65,-19.538957,-70.909790
M,66,-16.903887,-73.919192
M,67,-14.241200,-76.904110
M,68,-11.467932,-79.785801
M,69,-8.378357,-82.314049
M,70,-5.112116,-81.662931
M,71,-4.592435,-77.718658
M,72,-4.873012,-73.730741
M,73,-5.518906,-69.784187
M,74,-6.442994,-65.893182
M,75,-7.627674,-62.073292
M,76,-8.989488,-58.312419
M,77,-10.396490,-54.568062
M,78,-11.640652,-50.767748
M,79,-12.216995,-46.823948
M,80,-10.762719,-43.203678
M,81,-7.384519,-41.114847
M,82,-3.557432,-39.965906
M,83,0.377738,-39.254335
M,84,4.348537,-38.774347
M,85,8.332239,-38.413964
M,86,12.315520,-38.049124
M,87,16.279052,-37.516215
M,88,20.142101,-36.503633
M,89,23.240533,-34.110674
M,90,23.262075,-30.214496
M,91,21.518072,-26.626648
M,92,19.100672,-23.445218
M,93,16.207559,-20.689615
M,94,12.932998,-18.396715
M,95,9.495820,-16.351012
M,96,6.159796,-14.148511
M,97,3.343875,-11.326373
M,98,1.436108,-7.823258
M,99,0.354669,-3.978966
R,0,1.900000,0.000000
R,1,2.176713,3.741026
R,2,2.770564,7.650236
R,3,3.259034,11.797267
R,4,3.062622,16.220211
R,5,1.609069,20.542630
R,6,-0.935306,24.226288
R,7,-4.368918,27.150407
R,8,-8.684570,28.909982
R,9,-13.180926,29.148229
R,10,-17.354859,28.568443
R,11,-21.266381,27.819438
R,12,-24.987389,27.369273
R,13,-28.694596,27.502564
R,14,-32.463391,28.110631
R,15,-36.293865,28.989245
R,16,-40.211651,29.929222
R,17,-44.266558,30.725011
R,18,-48.517944,31.104654
R,19,-52.957675,30.635481
R,20,-57.196061,28.789347
R,21,-60.574374,25.845859
R,22,-63.148409,22.335019
R,23,-65.061542,18.488817
R,24,-66.356319,14.400551
R,25,-67.013073,10.169847
R,26,-67.049013,5.907140
R,27,-66.519840,1.703900
R,28,-65.628930,-2.287628
R,29,-64.819135,-6.073460
R,30,-64.522950,-9.686317
R,31,-65.100795,-13.095163
R,32,-66.579910,-16.270067
R,33,-68.804725,-18.925250
R,34,-71.749432,-20.968148
R,35,-75.230578,-22.790611
R,36,-78.898241,-24.957423
R,37,-82.203006,-28.101377
R,38,-84.359168,-32.136057
R,39,-85.109776,-36.757008
R,40,-83.596950,-41.492466
R,41,-80.527505,-44.809978
R,42,-77.348446,-47.345901
R,43,-74.661197,-49.799286
R,44,-73.037367,-52.640572
R,45,-72.300258,-56.122713
R,46,-72.064124,-59.963358
R,47,-71.933667,-63.986795
R,48,-71.615264,-68.107765
R,49,-70.872843,-72.295432
R,50,-69.076162,-76.577239
R,51,-64.261376,-79.316104
R,52,-59.565313,-78.283972
R,53,-55.771361,-76.204410
R,54,-52.393110,-73.723419
R,55,-49.280261,-70.989409
R,56,-46.383890,-68.115370
R,57,-43.608822,-65.251605
R,58,-40.829714,-62.621039
R,59,-37.967022,-60.716124
R,60,-35.151738,-60.355946
R,61,-32.101966,-61.594678
R,62,-29.126669,-63.767312
R,63,-26.309940,-66.379944
R,64,-23.606836,-69.213600
R,65,-20.965764,-72.164470
R,66,-18.331998,-75.172388
R,67,-15.643152,-78.186503
R,68,-12.789046,-81.151326
R,69,-9.359518,-83.941108
R,70,-3.346435,-82.364621
R,71,-2.692462,-77.708492
R,72,-2.987279,-73.498339
R,73,-3.656343,-69.408875
R,74,-4.610752,-65.390303
R,75,-5.829633,-61.459250
R,76,-7.211387,-57.642823
R,77,-8.611810,-53.916204
R,78,-9.806486,-50.271929
R,79,-10.318018,-46.886311
R,80,-9.401519,-44.529248
R,81,-6.675723,-42.877688
R,82,-3.138688,-41.819188
R,83,0.649967,-41.134731
R,84,4.540247,-40.664650
R,85,8.493420,-40.307115
R,86,12.513089,-39.938824
R,87,16.609562,-39.387248
R,88,20.836885,-38.272043
R,89,24.926558,-34.986641
R,90,25.073018,-29.639618
R,91,23.122011,-25.608130
R,92,20.517981,-22.179819
R,93,17.399397,-19.209911
R,94,13.937603,-16.784026
R,95,10.467144,-14.718060
R,96,7.321084,-12.644712
R,97,4.873307,-10.199058
R,98,3.203064,-7.124783
R,99,2.224549,-3.641995
