side,cone_id,x,y
L,78,-22.057704,-49.164849
L,79,-21.728542,-45.235103
L,80,-21.311969,-41.141582
L,81,-20.431485,-36.945696
L,82,-18.679203,-32.876404
L,83,-15.984343,-29.312909
L,84,-12.342524,-26.561366
L,85,-7.811831,-25.189074
L,86,-3.216978,-25.665344
L,87,0.770783,-26.994088
L,88,4.429836,-28.313295
L,89,7.879744,-29.014823
L,90,10.974895,-28.530746
L,91,13.752576,-26.733457
L,92,15.661356,-24.200953
L,93,15.651276,-21.841606
L,94,13.666280,-19.252861
L,95,10.783605,-16.766380
L,96,7.639932,-14.273141
L,97,4.504385,-11.531578
L,98,1.640839,-8.382524
L,99,-0.722843,-4.662232
M,0,0.000000,0.000000
M,1,1.157663,3.775254
M,2,3.676544,6.871056
M,3,6.605081,9.594546
M,4,9.609528,12.235251
M,5,12.538150,14.959214
M,6,15.300890,17.850915
M,7,17.850941,20.931283
M,8,20.060978,24.261368
M,9,21.365706,28.007844
M,10,18.993315,30.752481
M,11,15.015434,30.965176
M,12,11.063695,30.365933
M,13,7.206983,29.311585
M,14,3.478316,27.868104
M,15,-0.119643,26.121800
M,16,-3.653793,24.248389
M,17,-7.251576,22.503211
M,18,-11.089519,21.430120
M,19,-14.960747,22.164771
M,20,-18.035251,24.689557
M,21,-20.342901,27.948784
M,22,-22.081487,31.547467
M,23,-23.337119,35.342841
M,24,-24.260834,39.234233
M,25,-25.108351,43.143361
M,26,-26.201093,46.988706
M,27,-28.089309,50.492901
M,28,-31.373341,52.666392
M,29,-35.339347,52.948602
M,30,-39.188135,51.923603
M,31,-42.305316,49.488662
M,32,-43.901052,45.849286
M,33,-44.528915,41.902012
M,34,-44.953262,37.924739
M,35,-45.792167,34.020197
M,36,-47.749496,30.562320
M,37,-50.842800,28.055346
M,38,-54.528319,26.527684
M,39,-58.466519,25.870741
M,40,-62.457014,26.026401
M,41,-66.375475,26.818030
M,42,-70.222573,27.912498
M,43,-74.076159,28.982994
M,44,-78.022978,29.593106
M,45,-81.950560,29.006834
M,46,-85.206360,26.740070
M,47,-87.493891,23.475587
M,48,-88.701540,19.683225
M,49,-88.115785,15.775622
M,50,-85.853159,12.500460
M,51,-82.889843,9.818624
M,52,-79.707127,7.396157
M,53,-76.519587,4.979924
M,54,-73.502122,2.356762
M,55,-70.832715,-0.617620
M,56,-68.696783,-3.992170
M,57,-67.378133,-7.756435
M,58,-67.188709,-11.736435
M,59,-67.854306,-15.678743
M,60,-68.501186,-19.623870
M,61,-68.242153,-23.595487
M,62,-66.596933,-27.221056
M,63,-63.922463,-30.175572
M,64,-60.470311,-32.162424
M,65,-56.633374,-33.279742
M,66,-52.738527,-34.189609
M,67,-48.965274,-35.505019
M,68,-45.475543,-37.447381
M,69,-42.493617,-40.098072
M,70,-40.270641,-43.413471
M,71,-38.518457,-47.008650
M,72,-36.689504,-50.564119
M,73,-34.251935,-53.720472
M,74,-30.942279,-55.929576
M,75,-27.103070,-56.997672
M,76,-23.204297,-56.452240
M,77,-20.911451,-53.291944
M,78,-20.168660,-49.368597
M,79,-19.834286,-45.382741
M,80,-19.430155,-41.403832
M,81,-18.611846,-37.492427
M,82,-17.033892,-33.826641
M,83,-14.628479,-30.643936
M,84,-11.451377,-28.239418
M,85,-7.650772,-27.082235
M,86,-3.692496,-27.504877
M,87,0.099546,-28.771570
M,88,3.862402,-30.126585
M,89,7.774086,-30.911882
M,90,11.691361,-30.290484
M,91,15.036235,-28.134249
M,92,17.407946,-24.948899
M,93,17.388357,-21.071832
M,94,14.995724,-17.895445
M,95,11.969681,-15.282053
M,96,8.835637,-12.796561
M,97,5.824692,-10.165273
M,98,3.134956,-7.208805
M,99,0.990710,-3.841418
R,0,1.900000,-0.000000
R,1,2.781262,2.788377
R,2,5.028901,5.536466
R,3,7.862333,8.170004
R,4,10.873597,10.816756
R,5,13.869603,13.603769
R,6,16.716975,16.584147
R,7,19.365601,19.784197
R,8,21.722795,23.340300
R,9,23.264042,27.928338
R,10,19.460973,32.594029
R,11,14.871605,32.859724
R,12,10.660098,32.222572
R,13,6.612754,31.116271
R,14,2.708387,29.605115
R,15,-0.994965,27.808161
R,16,-4.539337,25.929405
R,17,-7.985499,24.255740
R,18,-11.273257,23.321216
R,19,-14.076837,23.846645
R,20,-16.610961,25.947095
R,21,-18.697787,28.899362
R,22,-20.317897,32.254398
R,23,-21.503586,35.840994
R,24,-22.403293,39.633662
R,25,-23.257607,43.573184
R,26,-24.415771,47.638801
R,27,-26.625985,51.704793
R,28,-30.843533,54.491030
R,29,-35.536211,54.838375
R,30,-39.976936,53.652126
R,31,-43.833418,50.617779
R,32,-45.745657,46.304732
R,33,-46.418306,42.102513
R,34,-46.836936,38.173283
R,35,-47.591765,34.629663
R,36,-49.183768,31.808460
R,37,-51.792360,29.701048
R,38,-55.039852,28.357529
R,39,-58.583130,27.767160
R,40,-62.205555,27.909688
R,41,-65.902043,28.658101
R,42,-69.681152,29.733723
R,43,-73.633120,30.830619
R,44,-77.946198,31.491554
R,45,-82.641865,30.776607
R,46,-86.582818,28.049789
R,47,-89.188699,24.334438
R,48,-90.588379,19.906470
R,49,-89.856235,15.013496
R,50,-87.239661,11.201380
R,51,-84.078916,8.336698
R,52,-80.838819,5.869962
R,53,-77.699956,3.491056
R,54,-74.826271,0.994180
R,55,-72.337968,-1.777024
R,56,-70.397550,-4.839161
R,57,-69.240176,-8.134317
R,58,-69.079911,-11.553795
R,59,-69.716331,-15.300768
R,60,-70.393801,-19.456512
R,61,-70.082631,-24.067334
R,62,-68.179039,-28.273168
R,63,-65.123343,-31.647946
R,64,-61.162823,-33.931726
R,65,-57.059344,-35.131376
R,66,-53.229459,-36.025088
R,67,-49.732551,-37.243203
R,68,-46.560664,-39.007033
R,69,-43.928470,-41.343543
R,70,-41.943389,-44.314534
R,71,-40.238469,-47.815842
R,72,-38.321003,-51.537881
R,73,-35.569690,-55.089238
R,74,-31.716057,-57.664877
R,75,-27.320079,-58.885238
R,76,-22.274372,-58.109116
R,77,-19.104889,-53.880444
R,78,-18.279616,-49.572345
R,79,-17.940031,-45.530379
R,80,-17.548341,-41.666081
R,81,-16.792207,-38.039158
R,82,-15.388580,-34.776878
R,83,-13.272615,-31.974963
R,84,-10.560231,-29.917470
R,85,-7.489712,-28.975397
R,86,-4.168013,-29.344411
R,87,-0.571691,-30.549052
R,88,3.294968,-31.939874
R,89,7.668428,-32.808942
R,90,12.407827,-32.050221
R,91,16.319895,-29.535041
R,92,19.154537,-25.696844
R,93,19.125437,-20.302058
R,94,16.325168,-16.538029
R,95,13.155756,-13.797727
R,96,10.031342,-11.319981
R,97,7.144998,-8.798967
R,98,4.629072,-6.035086
R,99,2.704264,-3.020605
