side,cone_id,x,y
M,5,-4.581597,18.990065
M,6,-7.558860,21.650102
M,7,-10.969166,23.732867
M,8,-14.638010,25.319547
M,9,-18.476721,26.434850
M,10,-22.420993,27.087552
M,11,-26.411573,27.342523
M,12,-30.410820,27.305278
M,13,-34.402838,27.061161
M,14,-38.357208,26.474637
M,15,-42.156569,25.249138
M,16,-45.445500,23.009838
M,17,-47.763501,19.770160
M,18,-49.168768,16.033327
M,19,-49.868493,12.099239
M,20,-49.993659,8.104219
M,21,-49.573689,4.129747
M,22,-48.558266,0.265202
M,23,-46.916328,-3.376867
M,24,-44.670843,-6.681069
M,25,-41.901046,-9.560757
M,26,-38.742777,-12.012023
M,27,-35.442525,-14.272137
M,28,-32.238680,-16.664261
M,29,-29.553788,-19.608225
M,30,-28.475659,-23.397668
M,31,-29.382844,-27.270005
M,32,-31.374170,-30.727814
M,33,-34.110664,-33.634479
M,34,-37.307245,-36.034906
M,35,-40.654762,-38.224372
M,36,-43.878151,-40.588906
M,37,-46.611764,-43.495422
M,38,-48.572007,-46.972743
M,39,-49.797782,-50.774367
M,40,-50.340996,-54.732461
M,41,-50.198224,-58.724729
M,42,-49.362199,-62.631396
M,43,-47.904383,-66.352080
M,44,-45.933344,-69.829442
M,45,-43.554701,-73.042622
M,46,-40.786795,-75.925393
M,47,-37.563781,-78.282315
M,48,-33.864948,-79.766457
M,49,-29.890318,-80.073992
M,50,-25.950758,-79.421463
M,51,-22.178014,-78.103220
M,52,-18.608418,-76.303400
M,53,-15.284344,-74.083453
M,54,-12.297337,-71.428335
M,55,-9.737539,-68.359623
M,56,-7.658777,-64.946161
M,57,-5.904317,-61.351670
M,58,-3.999696,-57.837045
M,59,-1.350604,-54.869542
M,60,2.320033,-53.371636
M,61,6.306051,-53.180552
M,62,10.267083,-53.714201
M,63,14.148367,-54.677087
M,64,17.985237,-55.807676
M,65,21.860395,-56.794612
M,66,25.825131,-57.292801
M,67,29.821937,-57.222623
M,68,33.790884,-56.735120
M,69,37.717887,-55.976844
M,70,41.613740,-55.070441
M,71,45.495680,-54.105907
M,72,49.344698,-53.018966
M,73,53.100050,-51.646383
M,74,56.645467,-49.803572
M,75,59.770429,-47.320040
M,76,62.205390,-44.159893
M,77,63.851059,-40.522409
M,78,64.703254,-36.621889
M,79,64.643298,-32.633167
M,80,63.431563,-28.840043
M,81,61.131619,-25.582120
M,82,58.164709,-22.907244
M,83,54.842911,-20.682672
M,84,51.334623,-18.762850
M,85,47.731099,-17.027117
M,86,44.065159,-15.427510
M,87,40.332430,-13.990976
M,88,36.529564,-12.752485
M,89,32.657965,-11.750029
M,90,28.725694,-11.022141
M,91,24.747923,-10.613654
M,92,20.749695,-10.583493
M,93,16.768402,-10.952581
M,94,12.839361,-11.695548
M,95,8.960951,-12.674150
M,96,5.018294,-13.300735
M,97,1.528535,-11.756076
M,98,0.291324,-7.988030
M,99,0.015600,-3.999908
R,0,1.900000,-0.000000
R,1,1.843488,4.062629
R,2,1.568311,8.194285
R,3,0.846371,12.388950
R,4,-0.648760,16.529031
R,5,-3.164000,20.255142
R,6,-6.440711,23.186247
R,7,-10.102044,25.423458
R,8,-13.995897,27.107756
R,9,-18.059538,28.288483
R,10,-22.212735,28.976104
R,11,-26.368960,29.242046
R,12,-30.479748,29.204027
R,13,-34.580672,28.952820
R,14,-38.759587,28.331541
R,15,-42.950843,26.975153
R,16,-46.785582,24.356754
R,17,-49.454274,20.636928
R,18,-51.005616,16.519114
R,19,-51.759041,12.288524
R,20,-51.892462,8.036796
R,21,-51.443608,3.792989
R,22,-50.350584,-0.365350
R,23,-48.574563,-4.304368
R,24,-46.144562,-7.880298
R,25,-43.160129,-10.983680
R,26,-39.836936,-13.565348
R,27,-36.520032,-15.837058
R,28,-33.466409,-18.114323
R,29,-31.162300,-20.619505
R,30,-30.375177,-23.354871
R,31,-31.135178,-26.535618
R,32,-32.896244,-29.590585
R,33,-35.354386,-32.198110
R,34,-38.368700,-34.459053
R,35,-41.704332,-36.640578
R,36,-45.106209,-39.139122
R,37,-48.148452,-42.378018
R,38,-50.317321,-46.221825
R,39,-51.651244,-50.356421
R,40,-52.238476,-54.634648
R,41,-52.083574,-58.960213
R,42,-51.180053,-63.184034
R,43,-49.616698,-67.175472
R,44,-47.523207,-70.869796
R,45,-45.013023,-74.260528
R,46,-42.052035,-77.342844
R,47,-38.510009,-79.929935
R,48,-34.292346,-81.617762
R,49,-29.781340,-81.970865
R,50,-25.463714,-81.257978
R,51,-21.427070,-79.848523
R,52,-17.654960,-77.946847
R,53,-14.126810,-75.590143
R,54,-10.934194,-72.751906
R,55,-8.190984,-69.463330
R,56,-5.973781,-65.824106
R,57,-4.194091,-62.179393
R,58,-2.402500,-58.866105
R,59,-0.223011,-56.398769
R,60,2.660328,-55.240913
R,61,6.193588,-55.077220
R,62,9.892857,-55.576982
R,63,13.628555,-56.504598
R,64,17.455506,-57.632336
R,65,21.481757,-58.656502
R,66,25.734117,-59.190620
R,67,29.966844,-59.117089
R,68,34.097419,-58.610229
R,69,38.122059,-57.833358
R,70,42.062537,-56.916675
R,71,45.970849,-55.945531
R,72,49.915014,-54.831351
R,73,53.848493,-53.392760
R,74,57.662227,-51.408626
R,75,61.117158,-48.660309
R,76,63.841091,-45.126579
R,77,65.654747,-41.119658
R,78,66.592356,-36.825097
R,79,66.522351,-32.351808
R,80,65.123180,-27.974924
R,81,62.533329,-24.299463
R,82,59.315994,-21.395773
R,83,55.816644,-19.051157
R,84,52.194284,-17.068453
R,85,48.524587,-15.300740
R,86,44.788856,-13.670734
R,87,40.970664,-12.201379
R,88,37.064870,-10.929452
R,89,33.071909,-9.895669
R,90,29.000390,-9.142103
R,91,24.855791,-8.716719
R,92,20.668826,-8.685215
R,93,16.500822,-9.071517
R,94,12.405471,-9.845754
R,95,8.513925,-10.827486
R,96,4.989438,-11.400954
R,97,3.090764,-10.674668
R,98,2.172299,-7.719824
R,99,1.915200,-3.960954
