side,cone_id,x,y
R,47,-5.203934,17.130144
R,50,-8.599212,16.503263
R,49,-11.686416,15.849695
R,51,-13.986200,15.069325
R,54,-16.818226,14.939767
R,83,-19.959486,15.183166
R,96,-23.019884,15.654133
R,76,-25.403666,14.857117
R,53,-28.508333,14.051568
R,55,-30.675861,11.194138
R,80,-31.502888,8.921906
R,93,-31.627548,6.246822
R,92,-29.532328,3.761734
R,108,-26.006622,3.341922
R,107,-22.968206,3.614030
R,58,-20.236492,3.800912
R,62,-17.021996,3.309627
R,67,-14.397913,1.595092
R,77,-12.021583,0.502814
R,79,-9.307542,-0.362764
R,84,-6.300128,-0.950290
R,78,-2.771993,-1.310430
R,68,1.230806,-1.372264
R,10,4.690363,-1.415065
R,35,7.791097,-1.351896
M,-1,7.974493,0.160806
M,-1,9.632023,0.161526
M,-1,11.330238,0.245051
M,-1,13.863008,0.183595
M,-1,16.034941,0.265051
M,-1,17.481316,0.302238
M,-1,19.252853,0.307553
M,-1,20.737610,-0.061582
M,-1,22.223577,-0.356135
M,-1,23.485373,-0.634162
M,-1,24.583427,-0.682361
M,-1,26.257643,-0.788238
M,-1,27.836674,-0.997785
M,-1,28.984413,-0.670505
M,-1,30.120293,-0.271340
M,-1,31.370653,0.147373
M,-1,31.987892,1.696759
M,-1,32.243454,2.658557
M,-1,32.349728,4.135493
M,-1,31.547401,5.335566
M,-1,30.942184,6.151122
M,-1,29.282038,6.781556
M,-1,27.664381,7.048801
M,-1,26.006653,7.167679
M,-1,24.965794,7.273604
M,-1,23.656754,7.343844
M,-1,22.109831,6.924748
M,-1,20.719591,6.483261
M,-1,19.219866,6.269804
M,-1,18.110554,6.052831
M,-1,16.978939,6.337691
M,-1,15.282883,6.955760
M,-1,13.767108,7.607132
M,-1,12.478596,8.425078
M,-1,11.085770,8.821017
M,-1,9.298494,9.780342
M,-1,7.245385,10.790779
M,-1,6.002965,11.782736
M,-1,4.467438,12.620015
M,-1,3.199733,13.451297
M,-1,1.468317,14.201252
M,-1,-0.015593,14.948058
M,-1,-1.743436,15.583612
M,-1,-3.513113,15.619152
M,-1,-5.329752,15.578135
M,-1,-7.027390,15.264695
M,-1,-8.600585,14.928974
M,-1,-10.144187,14.602190
M,-1,-11.465729,14.189638
M,-1,-12.615621,13.799454
M,-1,-13.992058,13.414653
M,-1,-15.408071,13.349874
M,-1,-16.353729,13.090408
M,-1,-17.326931,13.138237
M,-1,-18.897562,13.259936
M,-1,-20.076620,13.400770
M,-1,-21.351381,13.713194
M,-1,-22.881580,13.948677
M,-1,-24.073471,13.550169
M,-1,-25.184902,13.079389
M,-1,-26.737236,12.676615
M,-1,-27.643391,12.236507
M,-1,-28.727154,10.807793
M,-1,-29.284420,9.761501
M,-1,-29.697933,8.625385
M,-1,-29.760263,7.287844
M,-1,-28.712654,6.045300
M,-1,-27.954960,5.318933
M,-1,-26.192106,5.109027
M,-1,-24.679485,5.269945
M,-1,-23.160276,5.405999
M,-1,-22.711090,5.620157
M,-1,-21.691422,5.394652
M,-1,-20.325563,5.488093
M,-1,-19.148819,5.320120
M,-1,-17.541569,5.074477
M,-1,-16.474770,4.905976
M,-1,-15.520996,4.194276
M,-1,-14.208955,3.337008
M,-1,-13.253887,2.742305
M,-1,-12.065722,2.196166
M,-1,-10.781610,1.740179
M,-1,-9.424589,1.307391
M,-1,-7.531030,0.759677
M,-1,-6.027323,0.465914
M,-1,-4.263255,0.285843
M,-1,-2.437724,0.145365
M,-1,-0.436324,0.114448
M,-1,1.324836,0.083806
M,-1,3.054615,0.062405
M,-1,4.792834,0.093697
M,-1,6.343201,0.125281
M,-1,7.974493,0.160806
