side,cone_id,x,y
R,150,-0.482618,-54.050102
R,151,-2.226768,-51.771983
R,152,-2.942073,-48.981955
R,153,-2.582477,-46.064986
R,154,-1.420486,-42.370246
R,155,-0.543236,-37.508082
R,156,-0.975077,-32.972508
R,157,-2.114098,-28.886792
R,158,-3.324054,-25.497831
R,159,-4.315888,-22.301415
R,160,-5.097397,-19.405233
R,161,-5.107053,-16.622216
R,162,-4.586832,-12.726495
R,163,-3.741536,-9.263827
R,164,-2.625679,-6.197842
R,165,-1.713456,-3.795370
R,166,-0.670382,-2.729219
R,167,0.768310,-1.655972
M,-1,2.146325,0.064276
M,-1,5.065483,0.116245
M,-1,7.434152,0.117143
M,-1,7.878561,0.077139
M,-1,13.019874,-0.043951
M,-1,18.141655,-0.196370
M,-1,23.049708,-0.285077
M,-1,28.040567,-0.467958
M,-1,33.218458,-0.485243
M,-1,37.976294,-0.837212
M,-1,40.820693,-1.603874
M,-1,43.825604,-3.176370
M,-1,45.986599,-5.439144
M,-1,47.685414,-7.887190
M,-1,49.182371,-10.981623
M,-1,50.324919,-14.243079
M,-1,50.917872,-17.287589
M,-1,51.353618,-19.909080
M,-1,51.297696,-23.452785
M,-1,50.988802,-26.769068
M,-1,50.392308,-30.518414
M,-1,49.808335,-34.403213
M,-1,48.962885,-38.059337
M,-1,47.448814,-41.610852
M,-1,45.521825,-44.655172
M,-1,43.221746,-47.908421
M,-1,40.640442,-50.257888
M,-1,38.109108,-52.168139
M,-1,35.381513,-52.868970
M,-1,33.040765,-52.521277
M,-1,31.009201,-51.191911
M,-1,30.144532,-50.209464
M,-1,29.546217,-48.572667
M,-1,28.759398,-45.692425
M,-1,29.050688,-42.651682
M,-1,30.296409,-40.521804
M,-1,32.419011,-37.963662
M,-1,34.033452,-34.493732
M,-1,34.901644,-30.732327
M,-1,34.877774,-26.766418
M,-1,34.743550,-23.201389
M,-1,34.155588,-19.580017
M,-1,32.885167,-16.700166
M,-1,30.992583,-14.467875
M,-1,28.714518,-13.399126
M,-1,25.830372,-12.687929
M,-1,21.764914,-12.346551
M,-1,18.724128,-12.480084
M,-1,15.470322,-12.878184
M,-1,12.444297,-13.754765
M,-1,9.483014,-15.638961
M,-1,7.365522,-18.002012
M,-1,6.056716,-21.062868
M,-1,5.427693,-23.638971
M,-1,5.212723,-26.747256
M,-1,5.762971,-29.929056
M,-1,7.051583,-33.270618
M,-1,8.346464,-36.156823
M,-1,9.938278,-39.184743
M,-1,11.654706,-42.062826
M,-1,13.058688,-44.801318
M,-1,13.748604,-48.119294
M,-1,13.076114,-51.527990
M,-1,11.164223,-54.569845
M,-1,8.692681,-56.709804
M,-1,5.151874,-57.690012
M,-1,1.434699,-57.170826
M,-1,-1.529096,-55.250455
M,-1,-3.714193,-52.393969
M,-1,-4.605475,-49.047174
M,-1,-4.170538,-45.544045
M,-1,-2.961664,-41.754421
M,-1,-2.233155,-38.103750
M,-1,-2.519256,-33.551069
M,-1,-3.580182,-29.655464
M,-1,-4.869457,-26.087036
M,-1,-5.869536,-22.866199
M,-1,-6.678280,-19.690129
M,-1,-6.718083,-16.526738
M,-1,-6.173942,-12.407371
M,-1,-5.366553,-9.140946
M,-1,-4.296774,-6.130823
M,-1,-3.260716,-3.435468
M,-1,-1.852235,-1.706004
M,-1,-0.037615,-0.321437
