side,cone_id,x,y
M,-1,109.056630,-8.287891
M,-1,108.008755,-9.952736
M,-1,106.175632,-11.605239
M,-1,104.793400,-12.318951
M,-1,102.343766,-12.356722
M,-1,100.881483,-11.814300
M,-1,98.856537,-10.247947
M,-1,97.296382,-9.285369
M,-1,95.482098,-8.398285
M,-1,92.351321,-8.968655
M,-1,91.006793,-10.435245
M,-1,89.422285,-12.229169
M,-1,87.446812,-13.705260
M,-1,84.598937,-15.518788
M,-1,81.904871,-17.188247
M,-1,79.336128,-18.898268
M,-1,77.089671,-20.775914
M,-1,75.597402,-23.095128
M,-1,75.989861,-26.739937
M,-1,78.441858,-28.467903
M,-1,82.064354,-28.883928
M,-1,84.828945,-27.783604
M,-1,87.375938,-25.812177
M,-1,90.309498,-23.510821
M,-1,94.353283,-20.584756
M,-1,96.508163,-20.111306
M,-1,99.023529,-19.824714
M,-1,102.527237,-21.582158
M,-1,103.411865,-22.641885
M,-1,103.767545,-25.095169
M,-1,102.850556,-27.086105
M,-1,99.986193,-29.973882
M,-1,96.672651,-32.197752
M,-1,92.810137,-33.785754
M,-1,89.333178,-34.734341
M,-1,86.240148,-35.155481
M,-1,82.458759,-35.471792
M,-1,79.523067,-35.559528
M,-1,76.500496,-35.362750
M,-1,74.098423,-35.230416
M,-1,71.111223,-35.195701
M,-1,68.515435,-35.333824
M,-1,65.939856,-35.626101
M,-1,63.255269,-36.015643
M,-1,60.146145,-37.574212
M,-1,57.893761,-38.503551
M,-1,55.314730,-38.048407
M,-1,52.175442,-36.783482
M,-1,49.742517,-35.838265
M,-1,46.750889,-35.702733
M,-1,43.812370,-36.162088
M,-1,40.801307,-36.452224
M,-1,37.006140,-37.045416
M,-1,34.149526,-37.446700
M,-1,31.364468,-37.761550
M,-1,28.315508,-38.058909
M,-1,25.985363,-38.301025
M,-1,23.726003,-37.662097
M,-1,22.593264,-37.014090
M,-1,21.407853,-34.653202
M,-1,21.616551,-32.691128
M,-1,22.480053,-31.177315
M,-1,25.245871,-29.822126
M,-1,28.907702,-29.229114
M,-1,32.674933,-28.544021
M,-1,35.845075,-27.625254
M,-1,38.747142,-26.307840
M,-1,41.200651,-23.505431
M,-1,43.053949,-18.110069
M,-1,43.656400,-13.324505
M,-1,42.952480,-9.727615
M,-1,41.544255,-7.828035
M,-1,38.052804,-6.515612
M,-1,33.942985,-5.498908
M,-1,29.938443,-4.548376
M,-1,24.483235,-3.931780
M,-1,19.053799,-3.814889
M,-1,14.981272,-4.009667
M,-1,12.050909,-4.068704
M,-1,8.815095,-4.266539
M,-1,5.922785,-5.737692
M,-1,5.097479,-8.552450
M,-1,6.100511,-10.534950
M,-1,9.949305,-12.198876
M,-1,13.161869,-11.949653
M,-1,15.227348,-12.075117
M,-1,16.075030,-12.557068
M,-1,17.355425,-14.541442
M,-1,18.000640,-17.495087
M,-1,18.044186,-19.995323
M,-1,17.626453,-22.787144
M,-1,16.443609,-25.183532
M,-1,15.390944,-25.720360
M,-1,13.247897,-25.911560
M,-1,11.420206,-25.178684
M,-1,9.136875,-24.446671
M,-1,6.237159,-25.797118
M,-1,5.463023,-27.468381
M,-1,4.742657,-28.826332
M,-1,3.969514,-29.836846
M,-1,2.385416,-30.965854
M,-1,1.190918,-31.148908
M,-1,-1.038901,-30.187990
M,-1,-1.713911,-28.581422
M,-1,-1.735817,-25.352336
M,-1,-1.925898,-21.546075
M,-1,-1.948320,-18.343818
M,-1,-2.769081,-15.054643
M,-1,-5.232698,-12.626139
M,-1,-8.193615,-11.125538
M,-1,-9.621959,-9.346202
M,-1,-10.953621,-6.710302
M,-1,-11.113157,-4.304555
M,-1,-10.279179,-1.784072
M,-1,-8.466669,-0.215744
M,-1,-7.467856,-0.137259
M,-1,-3.793541,-0.194998
