side,cone_id,x,y
L,97,1.805340,1.709662
R,98,2.264329,-1.745933
R,99,5.334784,-1.737214
R,100,8.038095,-1.822504
R,101,13.025211,-1.929421
R,102,17.580181,-1.865157
R,103,21.524872,-1.957496
R,104,24.935371,-1.357560
R,105,27.841103,0.266161
R,106,29.155315,1.610240
R,107,30.180370,3.486930
R,108,31.034027,5.322027
R,109,31.657528,7.601389
R,110,31.001024,11.153262
R,111,29.289314,13.966911
R,112,27.355591,16.618902
R,113,26.902431,18.645864
R,114,27.086084,20.609636
R,115,28.305571,23.919844
R,116,28.792538,26.294994
R,117,28.686945,28.447683
R,118,27.960241,30.423445
R,119,26.725473,32.287247
R,120,24.058561,34.631233
R,121,20.917673,36.018211
R,122,17.409990,36.699352
R,123,13.597801,36.686394
R,124,10.247343,35.082409
R,125,7.996714,32.812771
R,126,5.294071,30.360399
R,127,1.928220,28.792404
R,128,-1.133341,27.410776
R,129,-4.137616,26.436615
R,130,-7.462457,25.646767
R,131,-10.475988,25.734488
R,132,-12.512776,26.139120
R,133,-14.015195,27.050817
R,134,-15.804375,29.104670
R,135,-15.900507,31.387976
R,136,-15.213216,33.458771
R,137,-13.910447,35.835594
R,138,-12.206320,38.352127
R,139,-9.623135,41.143093
R,140,-7.119435,43.617249
R,141,-3.449060,46.243153
R,142,0.040065,48.230244
R,143,4.187006,49.980885
R,144,9.055131,50.633499
R,145,13.005932,51.184261
R,146,16.711535,50.132973
R,147,20.384943,48.376026
R,148,24.939648,46.148102
R,149,28.285391,44.308460
R,150,32.054058,42.043907
R,151,34.083714,40.291302
R,152,35.176373,37.970177
R,153,36.494137,35.593327
R,154,38.887081,33.381092
R,155,43.058598,31.384935
R,156,47.387444,29.455702
R,157,49.255043,27.500765
R,158,51.042629,25.357414
R,159,52.472603,22.834724
R,160,53.391472,20.585546
R,161,52.995895,18.457254
R,162,52.114075,16.555025
R,163,51.140644,14.715585
R,164,50.304920,12.377364
R,165,49.328907,8.910608
R,166,47.627979,5.414567
R,167,44.707066,1.714131
R,168,41.454681,-1.949048
R,169,39.063702,-4.020420
R,170,36.286118,-5.601923
R,171,32.399067,-7.759221
R,172,28.516638,-9.821306
R,173,24.629068,-11.855139
R,174,20.653025,-13.950048
R,175,16.626955,-16.001205
R,176,12.662215,-18.085741
R,177,8.619988,-20.141111
R,178,4.574512,-22.192110
R,179,0.879927,-23.984905
R,180,-3.121796,-25.841051
R,181,-7.257824,-27.178370
R,182,-10.487993,-27.676601
R,183,-12.730594,-27.198341
R,184,-14.602750,-25.873671
R,185,-15.317283,-23.332792
R,186,-15.573005,-20.395571
R,187,-15.368844,-16.802198
R,188,-14.482661,-13.281026
R,189,-13.072766,-10.083590
R,190,-10.600900,-6.768683
R,191,-7.751195,-4.179430
R,192,-4.806869,-2.880689
R,193,-1.458562,-2.128315
M,-1,5.339138,0.005731
M,-1,8.061727,-0.014895
M,-1,12.986978,-0.179355
M,-1,17.359269,-0.140451
M,-1,21.332361,-0.226622
M,-1,24.270533,0.265317
M,-1,26.631634,1.535785
M,-1,28.597601,4.238554
M,-1,29.931293,7.749460
M,-1,29.344894,10.670297
M,-1,27.944389,12.820511
M,-1,25.871200,15.701210
M,-1,25.156417,18.564329
M,-1,25.422863,21.172885
M,-1,26.609441,24.340593
M,-1,27.006928,27.920265
M,-1,25.427073,31.122135
M,-1,23.080235,33.194103
M,-1,20.348626,34.362850
M,-1,17.157635,34.956314
M,-1,13.885108,34.966711
M,-1,9.096673,31.475371
M,-1,6.330378,28.962518
M,-1,2.774583,27.265859
M,-1,-0.396642,25.827147
M,-1,-3.780781,24.728473
M,-1,-7.435611,23.900948
M,-1,-10.861513,24.049733
M,-1,-13.176396,24.504309
M,-1,-14.940033,25.561622
M,-1,-15.792628,26.273111
M,-1,-17.430226,28.512521
M,-1,-17.687735,29.570632
M,-1,-17.567700,31.869771
M,-1,-16.804892,34.174536
M,-1,-15.306665,36.875420
M,-1,-13.431818,39.573364
M,-1,-10.785298,42.430584
M,-1,-8.146904,45.026970
M,-1,-4.375080,47.712252
M,-1,-0.474275,49.902449
M,-1,3.979963,51.695019
M,-1,8.848751,52.423708
M,-1,13.393515,52.903360
M,-1,16.648829,52.012329
M,-1,17.653223,51.605944
M,-1,21.195018,49.928808
M,-1,25.742231,47.713514
M,-1,29.153811,45.827112
M,-1,32.943712,43.542810
M,-1,35.459423,41.365860
M,-1,36.760696,38.658123
M,-1,37.909658,36.611151
M,-1,39.661922,34.954987
M,-1,44.008211,32.866517
M,-1,48.350918,30.919566
M,-1,50.460043,28.769835
M,-1,52.601328,26.132805
M,-1,53.933485,23.815606
M,-1,54.992664,21.431160
M,-1,55.168356,20.372248
M,-1,54.695522,18.088748
M,-1,53.750444,15.987463
M,-1,52.759575,14.078766
M,-1,51.959404,11.800939
M,-1,50.900791,8.160294
M,-1,49.127729,4.502494
M,-1,46.081732,0.613133
M,-1,42.857779,-3.014609
M,-1,40.294731,-5.266388
M,-1,37.271454,-7.049704
M,-1,33.418743,-9.172781
M,-1,29.452833,-11.277529
M,-1,25.503109,-13.367286
M,-1,21.618957,-15.400595
M,-1,17.577300,-17.479448
M,-1,13.599522,-19.559446
M,-1,9.501137,-21.654784
M,-1,5.568093,-23.642501
M,-1,1.708040,-25.535663
M,-1,-2.349214,-27.413362
M,-1,-6.927651,-28.902995
M,-1,-10.459153,-29.408406
M,-1,-11.410125,-29.307328
M,-1,-13.424356,-28.798059
M,-1,-15.355300,-27.542266
M,-1,-16.141137,-26.703697
M,-1,-16.470508,-25.787029
M,-1,-17.051738,-23.590605
M,-1,-17.324987,-20.284537
M,-1,-17.100714,-16.532883
M,-1,-16.096435,-12.605503
M,-1,-14.591453,-9.241549
M,-1,-12.027183,-5.752768
M,-1,-8.889531,-2.842004
M,-1,-5.444439,-1.252927
M,-1,-1.780580,-0.411291
M,-1,2.034835,-0.018136
